,date,tmin
5151,06/02/1982,4.672168602
5152,07/02/1982,3.304133775
5153,08/02/1982,-0.639024066
5154,09/02/1982,1.522687678
5155,10/02/1982,2.289883891
5156,11/02/1982,3.911214764
5157,12/02/1982,3.068476475
5158,13/02/1982,3.715857929
5159,14/02/1982,1.339261437
5160,15/02/1982,-2.766146933
5161,16/02/1982,-2.618692404
5162,17/02/1982,-1.565728801
5163,18/02/1982,1.716810575
5164,19/02/1982,2.423729194
5165,20/02/1982,1.295406365
5166,21/02/1982,-0.938496543
5167,22/02/1982,0.408321066
5168,23/02/1982,-0.370879016
5169,24/02/1982,2.958899111
5170,25/02/1982,3.43719692
5171,26/02/1982,3.96678244
5172,27/02/1982,5.011371651
5173,28/02/1982,5.039381187
5174,01/03/1982,4.152281086
5175,02/03/1982,3.58301964
5176,03/03/1982,2.895364556
5177,04/03/1982,1.9768791
5178,05/03/1982,-1.012693769
5179,06/03/1982,1.788989847
5180,07/03/1982,-1.290604166
5181,08/03/1982,0.65539618
5182,09/03/1982,1.313814523
5183,10/03/1982,4.25090605
5184,11/03/1982,0.266298928
5185,12/03/1982,0.4906709
5186,13/03/1982,0.647212916
5187,14/03/1982,1.821067532
5188,15/03/1982,1.147398855
5189,16/03/1982,0.893453353
5190,17/03/1982,1.778782509
5191,18/03/1982,3.128709038
5192,19/03/1982,-2.200617465
5193,20/03/1982,0.757333992
5194,21/03/1982,1.504253556
5195,22/03/1982,2.633421044
5196,23/03/1982,1.538631335
5197,24/03/1982,6.499143347
5198,25/03/1982,5.500019822
5199,26/03/1982,3.145418239
5200,27/03/1982,0.232228246
5201,28/03/1982,2.736085165
5202,29/03/1982,2.13692303
5203,30/03/1982,-0.536082811
5204,31/03/1982,0.899808352
5205,01/04/1982,5.085843539
5206,02/04/1982,4.772528947
5207,03/04/1982,4.626073277
5208,04/04/1982,6.498721008
5209,05/04/1982,7.074282818
5210,06/04/1982,6.662679729
5211,07/04/1982,6.702078941
5212,08/04/1982,1.089688978
5213,09/04/1982,0.608203647
5214,10/04/1982,2.515369418
5215,11/04/1982,-0.453089285
5216,12/04/1982,0.704140855
5217,13/04/1982,0.025130931
5218,14/04/1982,2.928214513
5219,15/04/1982,7.04149087
5220,16/04/1982,6.509456121
5221,17/04/1982,1.493775884
5222,18/04/1982,0.581180933
5223,19/04/1982,0.86620044
5224,20/04/1982,3.526629448
5225,21/04/1982,1.085855575
5226,22/04/1982,7.577481137
5227,23/04/1982,3.233144757
5228,24/04/1982,5.677766176
5229,25/04/1982,5.669648917
5230,26/04/1982,5.56925543
5231,27/04/1982,4.842187321
5232,28/04/1982,7.72498659
5233,29/04/1982,5.387579009
5234,30/04/1982,5.681288274
5235,01/05/1982,2.962777189
5236,02/05/1982,1.186972763
5237,03/05/1982,1.943952738
5238,04/05/1982,3.80032287
5239,05/05/1982,3.47350698
5240,06/05/1982,1.556093831
5241,07/05/1982,-0.559021448
5242,08/05/1982,-1.057848707
5243,09/05/1982,0.934251991
5244,10/05/1982,5.870992697
5245,11/05/1982,6.457167067
5246,12/05/1982,3.54212548
5247,13/05/1982,7.182333652
5248,14/05/1982,7.185408498
5249,15/05/1982,7.90099543
5250,16/05/1982,7.723128207
5251,17/05/1982,6.95079859
5252,18/05/1982,4.278968831
5253,19/05/1982,6.440446951
5254,20/05/1982,5.524979797
5255,21/05/1982,3.874045323
5256,22/05/1982,9.116520821
5257,23/05/1982,9.011708064
5258,24/05/1982,9.863138636
5259,25/05/1982,9.769474867
5260,26/05/1982,6.501293051
5261,27/05/1982,3.498965384
5262,28/05/1982,8.507824668
5263,29/05/1982,10.33766554
5264,30/05/1982,6.672139602
5265,31/05/1982,9.691839113
5266,01/06/1982,9.055830138
5267,02/06/1982,8.836021016
5268,03/06/1982,9.888204685
5269,04/06/1982,13.49079876
5270,05/06/1982,12.41592125
5271,06/06/1982,13.91748903
5272,07/06/1982,12.69830732
5273,08/06/1982,8.030350831
5274,09/06/1982,11.27974624
5275,10/06/1982,10.46473938
5276,11/06/1982,10.61847421
5277,12/06/1982,9.124508954
5278,13/06/1982,5.360811563
5279,14/06/1982,7.861659107
5280,15/06/1982,8.39031768
5281,16/06/1982,9.422404244
5282,17/06/1982,9.147218935
5283,18/06/1982,10.37349055
5284,19/06/1982,8.767354856
5285,20/06/1982,9.142413254
5286,21/06/1982,9.595825693
5287,22/06/1982,8.384829875
5288,23/06/1982,8.617812141
5289,24/06/1982,7.319821157
5290,25/06/1982,8.527199857
5291,26/06/1982,8.077554382
5292,27/06/1982,9.165153809
5293,28/06/1982,11.19965142
5294,29/06/1982,10.46616075
5295,30/06/1982,7.525372502
5296,01/07/1982,11.72134638
5297,02/07/1982,9.928342784
5298,03/07/1982,10.65504082
5299,04/07/1982,10.73149724
5300,05/07/1982,11.27454298
5301,06/07/1982,10.98183519
5302,07/07/1982,11.60223599
5303,08/07/1982,8.380774631
5304,09/07/1982,14.7092826
5305,10/07/1982,11.52219151
5306,11/07/1982,8.389907021
5307,12/07/1982,12.18921459
5308,13/07/1982,12.31521115
5309,14/07/1982,13.03697944
5310,15/07/1982,11.29615054
5311,16/07/1982,8.3257136
5312,17/07/1982,11.85355687
5313,18/07/1982,7.915780817
5314,19/07/1982,8.129089402
5315,20/07/1982,11.90023313
5316,21/07/1982,13.76488477
5317,22/07/1982,10.26355013
5318,23/07/1982,12.96761246
5319,24/07/1982,13.23204234
5320,25/07/1982,11.64613999
5321,26/07/1982,9.02043315
5322,27/07/1982,13.38964776
5323,28/07/1982,12.88257066
5324,29/07/1982,10.10320983
5325,30/07/1982,10.24362592
5326,31/07/1982,12.98828601
5327,01/08/1982,13.21213862
5328,02/08/1982,13.6684062
5329,03/08/1982,15.68303205
5330,04/08/1982,15.10903714
5331,05/08/1982,16.06341716
5332,06/08/1982,16.1082052
5333,07/08/1982,15.26425374
5334,08/08/1982,13.25697484
5335,09/08/1982,11.604048
5336,10/08/1982,11.18025156
5337,11/08/1982,11.64006392
5338,12/08/1982,12.00249178
5339,13/08/1982,9.953297455
5340,14/08/1982,7.03852149
5341,15/08/1982,7.286565568
5342,16/08/1982,10.44573097
5343,17/08/1982,10.83826484
5344,18/08/1982,10.16680415
5345,19/08/1982,8.263332057
5346,20/08/1982,7.725476827
5347,21/08/1982,10.8525031
5348,22/08/1982,9.563409172
5349,23/08/1982,9.71956152
5350,24/08/1982,10.62586546
5351,25/08/1982,10.32349326
5352,26/08/1982,8.958281671
5353,27/08/1982,7.51105622
5354,28/08/1982,4.605027656
5355,29/08/1982,10.72382273
5356,30/08/1982,11.91103208
5357,31/08/1982,6.62438084
5358,01/09/1982,7.79118056
5359,02/09/1982,10.27555341
5360,03/09/1982,10.90374152
5361,04/09/1982,9.376465122
5362,05/09/1982,8.414813753
5363,06/09/1982,8.016950772
5364,07/09/1982,8.685443151
5365,08/09/1982,10.29481655
5366,09/09/1982,6.111113806
5367,10/09/1982,9.94102033
5368,11/09/1982,7.650349031
5369,12/09/1982,9.74343262
5370,13/09/1982,11.12713984
5371,14/09/1982,10.90330255
5372,15/09/1982,12.19510154
5373,16/09/1982,12.51039598
5374,17/09/1982,12.55311022
5375,18/09/1982,13.36905241
5376,19/09/1982,5.434805416
5377,20/09/1982,9.473075275
5378,21/09/1982,6.487475731
5379,22/09/1982,2.806493712
5380,23/09/1982,6.826328336
5381,24/09/1982,6.331839072
5382,25/09/1982,6.329729738
5383,26/09/1982,7.083196059
5384,27/09/1982,9.3331837
5385,28/09/1982,8.333940872
5386,29/09/1982,8.518116945
5387,30/09/1982,4.022494994
5388,01/10/1982,8.768799125
5389,02/10/1982,6.000976096
5390,03/10/1982,8.141499935
5391,04/10/1982,8.977950269
5392,05/10/1982,7.791438022
5393,06/10/1982,9.162864838
5394,07/10/1982,8.234187326
5395,08/10/1982,8.536365351
5396,09/10/1982,7.947648693
5397,10/10/1982,7.644116726
5398,11/10/1982,9.343125614
5399,12/10/1982,8.501365367
5400,13/10/1982,5.978657948
5401,14/10/1982,5.158512386
5402,15/10/1982,1.524776132
5403,16/10/1982,5.054404618
5404,17/10/1982,7.062001185
5405,18/10/1982,8.585918942
5406,19/10/1982,8.322776402
5407,20/10/1982,8.187106924
5408,21/10/1982,7.302823483
5409,22/10/1982,7.36917418
5410,23/10/1982,2.00852933
5411,24/10/1982,2.809505402
5412,25/10/1982,1.403624549
5413,26/10/1982,3.061064902
5414,27/10/1982,6.633646295
5415,28/10/1982,9.395015413
5416,29/10/1982,9.613841634
5417,30/10/1982,7.599472855
5418,31/10/1982,8.352662593
5419,01/11/1982,7.972495641
5420,02/11/1982,6.764612794
5421,03/11/1982,5.922750782
5422,04/11/1982,4.459751275
5423,05/11/1982,8.173363585
5424,06/11/1982,7.737633444
5425,07/11/1982,7.595116966
5426,08/11/1982,8.540982424
5427,09/11/1982,7.491852458
5428,10/11/1982,7.962944633
5429,11/11/1982,6.151177315
5430,12/11/1982,7.395119597
5431,13/11/1982,1.154686978
5432,14/11/1982,0.691506072
5433,15/11/1982,-0.852809297
5434,16/11/1982,1.6570364
5435,17/11/1982,2.827197682
5436,18/11/1982,5.840478091
5437,19/11/1982,3.870653787
5438,20/11/1982,3.912426547
5439,21/11/1982,5.78944005
5440,22/11/1982,3.765285716
5441,23/11/1982,2.433375722
5442,24/11/1982,-0.792634407
5443,25/11/1982,-0.043138341
5444,26/11/1982,-2.219004784
5445,27/11/1982,-1.584708247
5446,28/11/1982,0.89611798
5447,29/11/1982,-0.45504787
5448,30/11/1982,3.059091294
5449,01/12/1982,5.637942583
5450,02/12/1982,-0.82563485
5451,03/12/1982,-0.003763533
5452,04/12/1982,3.49431621
5453,05/12/1982,2.849924479
5454,06/12/1982,-0.35818121
5455,07/12/1982,-0.798621451
5456,08/12/1982,1.057697661
5457,09/12/1982,1.370348322
5458,10/12/1982,0.844728027
5459,11/12/1982,-1.554394852
5460,12/12/1982,-4.245594925
5461,13/12/1982,-2.311856835
5462,14/12/1982,-2.083148322
5463,15/12/1982,4.006555617
5464,16/12/1982,2.55722108
5465,17/12/1982,-2.822382025
5466,18/12/1982,-3.646563201
5467,19/12/1982,-1.941582771
5468,20/12/1982,1.449843521
5469,21/12/1982,2.033544465
5470,22/12/1982,-3.579009773
5471,23/12/1982,-4.178021125
5472,24/12/1982,-0.156469113
5473,25/12/1982,5.919059811
5474,26/12/1982,4.906060855
5475,27/12/1982,3.32630182
5476,28/12/1982,3.142979811
5477,29/12/1982,4.262168897
5478,30/12/1982,5.386578558
5479,31/12/1982,3.820313045
5480,01/01/1983,3.935039117
5481,02/01/1983,1.126035856
5482,03/01/1983,2.309532985
5483,04/01/1983,3.296658289
5484,05/01/1983,3.091717665
5485,06/01/1983,2.445940745
5486,07/01/1983,0.739545312
5487,08/01/1983,1.550913508
5488,09/01/1983,4.438856915
5489,10/01/1983,5.195769513
5490,11/01/1983,7.65795099
5491,12/01/1983,5.021469831
5492,13/01/1983,1.09400158
5493,14/01/1983,1.186436503
5494,15/01/1983,6.102780504
5495,16/01/1983,7.780185966
5496,17/01/1983,7.125993215
5497,18/01/1983,-0.041843466
5498,19/01/1983,-0.785882637
5499,20/01/1983,-0.326697507
5500,21/01/1983,5.7352268
5501,22/01/1983,5.732333083
5502,23/01/1983,3.447329442
5503,24/01/1983,2.854910507
5504,25/01/1983,5.498800502
5505,26/01/1983,6.176163357
5506,27/01/1983,6.700852758
5507,28/01/1983,5.81862126
5508,29/01/1983,3.423165979
5509,30/01/1983,0.007462908
5510,31/01/1983,0.067378513
5511,01/02/1983,0.298001766
5512,02/02/1983,-2.274344885
5513,03/02/1983,-3.999316405
5514,04/02/1983,-5.411045913
5515,05/02/1983,-1.462544469
5516,06/02/1983,2.557404681
5517,07/02/1983,0.907730238
5518,08/02/1983,0.129012327
5519,09/02/1983,0.964643911
5520,10/02/1983,0.161644544
5521,11/02/1983,-2.257379766
5522,12/02/1983,0.076446447
5523,13/02/1983,1.032438086
5524,14/02/1983,-0.245443684
5525,15/02/1983,0.083201996
5526,16/02/1983,2.992674072
5527,17/02/1983,-0.562647162
5528,18/02/1983,-1.524974682
5529,19/02/1983,-5.343597156
5530,20/02/1983,-2.325387134
5531,21/02/1983,0.694730499
5532,22/02/1983,-0.474034114
5533,23/02/1983,-2.268981791
5534,24/02/1983,-4.769159864
5535,25/02/1983,-1.464913667
5536,26/02/1983,2.333217013
5537,27/02/1983,2.455587625
5538,28/02/1983,2.788893851
5539,01/03/1983,-2.021968018
5540,02/03/1983,1.057670543
5541,03/03/1983,5.442336186
5542,04/03/1983,1.830085972
5543,05/03/1983,4.57318015
5544,06/03/1983,7.458516504
5545,07/03/1983,6.980506943
5546,08/03/1983,5.979564277
5547,09/03/1983,6.335283486
5548,10/03/1983,7.463525101
5549,11/03/1983,1.512178214
5550,12/03/1983,2.120682599
5551,13/03/1983,6.060171201
5552,14/03/1983,6.233645462
5553,15/03/1983,2.390218128
5554,16/03/1983,5.59914856
5555,17/03/1983,7.906470654
5556,18/03/1983,6.452309599
5557,19/03/1983,5.322403977
5558,20/03/1983,3.273835023
5559,21/03/1983,1.047068071
5560,22/03/1983,-0.49689624
5561,23/03/1983,1.71301621
5562,24/03/1983,0.649435236
5563,25/03/1983,2.108509682
5564,26/03/1983,0.012185897
5565,27/03/1983,0.328524888
5566,28/03/1983,-0.33630347
5567,29/03/1983,3.381463925
5568,30/03/1983,1.492197222
5569,31/03/1983,1.837701259
5570,01/04/1983,0.344206104
5571,02/04/1983,-0.995548994
5572,03/04/1983,-2.142265136
5573,04/04/1983,0.10223635
5574,05/04/1983,0.488854721
5575,06/04/1983,-0.593366276
5576,07/04/1983,-2.203476887
5577,08/04/1983,-0.581762121
5578,09/04/1983,-0.824960789
5579,10/04/1983,-1.220978494
5580,11/04/1983,1.65525586
5581,12/04/1983,-0.243332237
5582,13/04/1983,5.097251954
5583,14/04/1983,6.108414932
5584,15/04/1983,6.055806658
5585,16/04/1983,6.271517831
5586,17/04/1983,0.587360774
5587,18/04/1983,-1.061703045
5588,19/04/1983,0.322196575
5589,20/04/1983,1.260583024
5590,21/04/1983,2.529622819
5591,22/04/1983,-1.985268458
5592,23/04/1983,4.09561387
5593,24/04/1983,4.91503065
5594,25/04/1983,4.939336317
5595,26/04/1983,5.827201588
5596,27/04/1983,5.563064273
5597,28/04/1983,4.69025092
5598,29/04/1983,6.162145668
5599,30/04/1983,4.419333622
5600,01/05/1983,4.513887126
5601,02/05/1983,5.621226841
5602,03/05/1983,5.270707055
5603,04/05/1983,5.778472411
5604,05/05/1983,6.235973391
5605,06/05/1983,8.439572672
5606,07/05/1983,8.287042462
5607,08/05/1983,8.421571523
5608,09/05/1983,5.808228264
5609,10/05/1983,2.974510557
5610,11/05/1983,6.261674028
5611,12/05/1983,6.332068308
5612,13/05/1983,6.955907027
5613,14/05/1983,6.915840954
5614,15/05/1983,7.560254965
5615,16/05/1983,7.473484556
5616,17/05/1983,7.255470986
5617,18/05/1983,7.723027405
5618,19/05/1983,6.435995708
5619,20/05/1983,7.092789782
5620,21/05/1983,6.223925017
5621,22/05/1983,5.500806011
5622,23/05/1983,1.726678557
5623,24/05/1983,5.154185895
5624,25/05/1983,8.638095381
5625,26/05/1983,7.030134083
5626,27/05/1983,3.206883821
5627,28/05/1983,5.275269875
5628,29/05/1983,8.033051251
5629,30/05/1983,6.406128175
5630,31/05/1983,7.792544634
5631,01/06/1983,7.904289364
5632,02/06/1983,8.193033704
5633,03/06/1983,6.930105898
5634,04/06/1983,6.983370819
5635,05/06/1983,8.727916397
5636,06/06/1983,5.19861098
5637,07/06/1983,6.465961679
5638,08/06/1983,11.48446206
5639,09/06/1983,11.08584689
5640,10/06/1983,8.929181514
5641,11/06/1983,10.7640639
5642,12/06/1983,7.9822608
5643,13/06/1983,7.379317828
5644,14/06/1983,8.720203822
5645,15/06/1983,7.92706651
5646,16/06/1983,5.99692832
5647,17/06/1983,8.743302591
5648,18/06/1983,9.541873646
5649,19/06/1983,8.504265398
5650,20/06/1983,12.09661856
5651,21/06/1983,10.08793449
5652,22/06/1983,8.612611875
5653,23/06/1983,11.30425927
5654,24/06/1983,9.884914399
5655,25/06/1983,7.195167253
5656,26/06/1983,11.5921587
5657,27/06/1983,9.859627504
5658,28/06/1983,9.435667644
5659,29/06/1983,10.21397308
5660,30/06/1983,8.649162805
5661,01/07/1983,7.138335447
5662,02/07/1983,11.11387346
5663,03/07/1983,10.18591154
5664,04/07/1983,11.4666738
5665,05/07/1983,13.08057547
5666,06/07/1983,11.43632974
5667,07/07/1983,13.72976268
5668,08/07/1983,13.53722281
5669,09/07/1983,13.49344719
5670,10/07/1983,14.68400345
5671,11/07/1983,14.08775433
5672,12/07/1983,13.90465855
5673,13/07/1983,14.76972219
5674,14/07/1983,13.04078913
5675,15/07/1983,13.42006832
5676,16/07/1983,6.70572183
5677,17/07/1983,11.10621357
5678,18/07/1983,12.13149889
5679,19/07/1983,10.30295883
5680,20/07/1983,10.97607975
5681,21/07/1983,9.484018714
5682,22/07/1983,9.973080743
5683,23/07/1983,13.6312094
5684,24/07/1983,14.89564733
5685,25/07/1983,14.95064439
5686,26/07/1983,14.88555747
5687,27/07/1983,13.0631683
5688,28/07/1983,13.53108293
5689,29/07/1983,14.74399471
5690,30/07/1983,8.91006202
5691,31/07/1983,12.10264144
5692,01/08/1983,7.952863237
5693,02/08/1983,6.988712396
5694,03/08/1983,7.306308772
5695,04/08/1983,11.29534361
5696,05/08/1983,10.48519126
5697,06/08/1983,9.232930682
5698,07/08/1983,11.32313491
5699,08/08/1983,11.73397074
5700,09/08/1983,11.17997505
5701,10/08/1983,9.897117102
5702,11/08/1983,11.07773661
5703,12/08/1983,11.23136982
5704,13/08/1983,9.122136789
5705,14/08/1983,9.992229615
5706,15/08/1983,13.52226137
5707,16/08/1983,11.63513242
5708,17/08/1983,6.567093916
5709,18/08/1983,12.89445337
5710,19/08/1983,14.38955807
5711,20/08/1983,13.802905
5712,21/08/1983,15.99184101
5713,22/08/1983,12.73039654
5714,23/08/1983,13.8748191
5715,24/08/1983,12.64325536
5716,25/08/1983,14.94650283
5717,26/08/1983,13.37637229
5718,27/08/1983,14.44815187
5719,28/08/1983,11.59280066
5720,29/08/1983,8.694813526
5721,30/08/1983,12.34712184
5722,31/08/1983,11.10077426
5723,01/09/1983,11.12762864
5724,02/09/1983,10.84771744
5725,03/09/1983,11.59046955
5726,04/09/1983,7.08228831
5727,05/09/1983,9.413380376
5728,06/09/1983,8.110838528
5729,07/09/1983,4.428233226
5730,08/09/1983,9.430855688
5731,09/09/1983,10.44131104
5732,10/09/1983,6.670140773
5733,11/09/1983,7.510339432
5734,12/09/1983,3.553982567
5735,13/09/1983,5.438078359
5736,14/09/1983,9.351128745
5737,15/09/1983,10.45807733
5738,16/09/1983,10.044394
5739,17/09/1983,9.8802072
5740,18/09/1983,9.177539547
5741,19/09/1983,8.375227095
5742,20/09/1983,8.091676273
5743,21/09/1983,5.013678992
5744,22/09/1983,4.317655513
5745,23/09/1983,9.659320778
5746,24/09/1983,11.95463464
5747,25/09/1983,2.091935647
5748,26/09/1983,7.247753028
5749,27/09/1983,13.73517125
5750,28/09/1983,10.64202801
5751,29/09/1983,10.266375
5752,30/09/1983,8.812426706
5753,01/10/1983,9.547592236
5754,02/10/1983,10.78959121
5755,03/10/1983,12.49979072
5756,04/10/1983,13.42754915
5757,05/10/1983,10.85349044
5758,06/10/1983,9.446698069
5759,07/10/1983,5.412945491
5760,08/10/1983,5.540200529
5761,09/10/1983,3.90159762
5762,10/10/1983,5.513543635
5763,11/10/1983,6.494173439
5764,12/10/1983,6.857651329
5765,13/10/1983,8.370539887
5766,14/10/1983,8.146887501
5767,15/10/1983,7.499850363
5768,16/10/1983,5.970714151
5769,17/10/1983,6.671947194
5770,18/10/1983,7.563977629
5771,19/10/1983,6.383748323
5772,20/10/1983,2.44210564
5773,21/10/1983,-1.678477679
5774,22/10/1983,1.226827092
5775,23/10/1983,7.584078569
5776,24/10/1983,-0.782247997
5777,25/10/1983,2.898589463
5778,26/10/1983,8.531759689
5779,27/10/1983,7.471230776
5780,28/10/1983,1.412041898
5781,29/10/1983,-1.299544839
5782,30/10/1983,5.990471456
5783,31/10/1983,8.873077973
5784,01/11/1983,9.333151491
5785,02/11/1983,3.657261973
5786,03/11/1983,6.552884711
5787,04/11/1983,2.22608074
5788,05/11/1983,5.922409309
5789,06/11/1983,7.698861567
5790,07/11/1983,9.441885177
5791,08/11/1983,10.71883581
5792,09/11/1983,8.171901213
5793,10/11/1983,5.695052375
5794,11/11/1983,7.858337562
5795,12/11/1983,7.130394199
5796,13/11/1983,6.60018533
5797,14/11/1983,-0.202615028
5798,15/11/1983,0.63516561
5799,16/11/1983,0.620005767
5800,17/11/1983,1.941987454
5801,18/11/1983,5.412617257
5802,19/11/1983,5.913677296
5803,20/11/1983,2.733431511
5804,21/11/1983,0.062301373
5805,22/11/1983,-4.628547455
5806,23/11/1983,-1.777414065
5807,24/11/1983,0.646126115
5808,25/11/1983,2.123541489
5809,26/11/1983,8.606904396
5810,27/11/1983,7.841237587
5811,28/11/1983,3.123366812
5812,29/11/1983,0.030133269
5813,30/11/1983,-3.302199083
5814,01/12/1983,1.383881226
5815,02/12/1983,5.708815583
5816,03/12/1983,8.800668946
5817,04/12/1983,8.575405863
5818,05/12/1983,5.984022595
5819,06/12/1983,-0.366907807
5820,07/12/1983,-2.247808474
5821,08/12/1983,2.840521462
5822,09/12/1983,5.299454097
5823,10/12/1983,-0.772669983
5824,11/12/1983,-2.173756895
5825,12/12/1983,-1.195195717
5826,13/12/1983,-1.22336894
5827,14/12/1983,5.171744365
5828,15/12/1983,2.537620858
5829,16/12/1983,0.097716144
5830,17/12/1983,2.788860283
5831,18/12/1983,2.331520794
5832,19/12/1983,3.98771441
5833,20/12/1983,5.44742031
5834,21/12/1983,4.601104274
5835,22/12/1983,0.849657726
5836,23/12/1983,1.063874015
5837,24/12/1983,1.09240048
5838,25/12/1983,1.74407348
5839,26/12/1983,1.012767847
5840,27/12/1983,3.07545405
5841,28/12/1983,7.882985863
5842,29/12/1983,6.289715809
5843,30/12/1983,3.807418456
5844,31/12/1983,3.835898436
5845,01/01/1984,4.179399737
5846,02/01/1984,2.423474005
5847,03/01/1984,0.530483968
5848,04/01/1984,-0.030501073
5849,05/01/1984,0.916354149
5850,06/01/1984,4.619291086
5851,07/01/1984,1.276833082
5852,08/01/1984,0.81186812
5853,09/01/1984,-3.304164624
5854,10/01/1984,0.172105947
5855,11/01/1984,5.183530839
5856,12/01/1984,1.296503503
5857,13/01/1984,-0.003266215
5858,14/01/1984,-0.661778952
5859,15/01/1984,-1.832051257
5860,16/01/1984,-2.43537906
5861,17/01/1984,-0.639907152
5862,18/01/1984,-0.351078947
5863,19/01/1984,-4.144252096
5864,20/01/1984,-9.664682179
5865,21/01/1984,-7.34995936
5866,22/01/1984,-1.371437024
5867,23/01/1984,-0.883844649
5868,24/01/1984,-2.524999728
5869,25/01/1984,-3.462557171
5870,26/01/1984,-5.087603644
5871,27/01/1984,-0.091881632
5872,28/01/1984,0.005328747
5873,29/01/1984,0.780236678
5874,30/01/1984,-0.179639645
5875,31/01/1984,-0.357492532
5876,01/02/1984,-2.316757129
5877,02/02/1984,0.913890375
5878,03/02/1984,1.983406811
5879,04/02/1984,1.385626876
5880,05/02/1984,-0.657182583
5881,06/02/1984,0.94095038
5882,07/02/1984,-0.589116002
5883,08/02/1984,-0.729738434
5884,09/02/1984,-0.575344854
5885,10/02/1984,0.826423041
5886,11/02/1984,3.797733031
5887,12/02/1984,3.803095885
5888,13/02/1984,3.530666703
5889,14/02/1984,1.805618492
5890,15/02/1984,-1.667637475
5891,16/02/1984,-0.778687454
5892,17/02/1984,3.696794331
5893,18/02/1984,3.882819163
5894,19/02/1984,-0.759619524
5895,20/02/1984,-3.142646383
5896,21/02/1984,-1.109734021
5897,22/02/1984,2.132493919
5898,23/02/1984,1.927083484
5899,24/02/1984,2.227801802
5900,25/02/1984,3.117166611
5901,26/02/1984,2.634761176
5902,27/02/1984,-2.442127192
5903,28/02/1984,-2.568658667
5904,29/02/1984,1.163316507
5905,01/03/1984,1.644480455
5906,02/03/1984,-0.904624233
5907,03/03/1984,-1.610987862
5908,04/03/1984,1.785438848
5909,05/03/1984,1.238405649
5910,06/03/1984,4.798734714
5911,07/03/1984,6.085447846
5912,08/03/1984,1.550597133
5913,09/03/1984,2.491820653
5914,10/03/1984,2.045830093
5915,11/03/1984,3.672616068
5916,12/03/1984,1.294020115
5917,13/03/1984,1.272723524
5918,14/03/1984,1.446008425
5919,15/03/1984,0.965121157
5920,16/03/1984,-4.565469533
5921,17/03/1984,-4.235335842
5922,18/03/1984,-2.481712115
5923,19/03/1984,-2.058677069
5924,20/03/1984,0.199203985
5925,21/03/1984,0.393431627
5926,22/03/1984,1.172941489
5927,23/03/1984,0.885387156
5928,24/03/1984,1.971454457
5929,25/03/1984,0.506739061
5930,26/03/1984,1.223114584
5931,27/03/1984,1.198493674
5932,28/03/1984,0.817260181
5933,29/03/1984,-0.496431816
5934,30/03/1984,0.262814372
5935,31/03/1984,-2.940583528
5936,01/04/1984,0.121250089
5937,02/04/1984,-3.162056005
5938,03/04/1984,-0.66632913
5939,04/04/1984,1.988744606
5940,05/04/1984,0.419287327
5941,06/04/1984,0.432347555
5942,07/04/1984,2.906303319
5943,08/04/1984,3.839869153
5944,09/04/1984,1.876375153
5945,10/04/1984,5.055282688
5946,11/04/1984,3.359793111
5947,12/04/1984,-0.404791735
5948,13/04/1984,5.472369802
5949,14/04/1984,6.682499274
5950,15/04/1984,0.243889513
5951,16/04/1984,-0.319556609
5952,17/04/1984,-2.283875042
5953,18/04/1984,4.349120852
5954,19/04/1984,7.017228246
5955,20/04/1984,6.434899283
5956,21/04/1984,7.429866301
5957,22/04/1984,1.242658132
5958,23/04/1984,2.076370789
5959,24/04/1984,2.755472531
5960,25/04/1984,4.666671572
5961,26/04/1984,2.278322623
5962,27/04/1984,5.616438778
5963,28/04/1984,4.846869444
5964,29/04/1984,5.256048939
5965,30/04/1984,4.343277937
5966,01/05/1984,5.658889389
5967,02/05/1984,2.439099757
5968,03/05/1984,4.660588819
5969,04/05/1984,4.612589644
5970,05/05/1984,4.304711904
5971,06/05/1984,6.909030564
5972,07/05/1984,0.287635234
5973,08/05/1984,-0.258679607
5974,09/05/1984,3.80850277
5975,10/05/1984,7.968282556
5976,11/05/1984,6.888540641
5977,12/05/1984,1.241234901
5978,13/05/1984,1.215433774
5979,14/05/1984,2.256761954
5980,15/05/1984,6.159451198
5981,16/05/1984,6.396864992
5982,17/05/1984,6.825578025
5983,18/05/1984,5.652463466
5984,19/05/1984,2.820040407
5985,20/05/1984,2.737416253
5986,21/05/1984,5.514961985
5987,22/05/1984,8.992116276
5988,23/05/1984,11.45832703
5989,24/05/1984,11.53605508
5990,25/05/1984,6.641816796
5991,26/05/1984,5.495076948
5992,27/05/1984,0.165178477
5993,28/05/1984,6.226986048
5994,29/05/1984,7.480408479
5995,30/05/1984,8.05783132
5996,31/05/1984,10.69992785
5997,01/06/1984,10.25739932
5998,02/06/1984,8.742054715
5999,03/06/1984,7.762674974
6000,04/06/1984,5.873798504
6001,05/06/1984,10.98946339
6002,06/06/1984,13.95755698
6003,07/06/1984,9.24356178
6004,08/06/1984,6.695707693
6005,09/06/1984,7.832754976
6006,10/06/1984,7.749508365
6007,11/06/1984,9.59965962
6008,12/06/1984,11.70381064
6009,13/06/1984,11.15213128
6010,14/06/1984,9.853524246
6011,15/06/1984,8.202994612
6012,16/06/1984,11.41022737
6013,17/06/1984,13.03459615
6014,18/06/1984,13.79810726
6015,19/06/1984,14.23576038
6016,20/06/1984,13.44552549
6017,21/06/1984,9.352445254
